antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",0.017344897,0.015343562,0.01400934,0.807692308,52.64046823,0.013743207,5.120213476
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.016010674,0.016677785,0.01400934,0.875,52.465,0.013742317,7.866577718
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY'})",0.016010674,0.016677785,0.01400934,0.875,52.465,0.013742317,7.866577718
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.016010674,0.016677785,0.01400934,0.875,52.465,0.013742317,7.866577718
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.016010674,0.016677785,0.01400934,0.875,52.465,0.013742317,7.866577718
"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER PARSLEY'}),0.016677785,0.016010674,0.01400934,0.84,52.465,0.013742317,6.149933289
"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER PARSLEY'}),0.016677785,0.016010674,0.01400934,0.84,52.465,0.013742317,6.149933289
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER PARSLEY'}),0.016677785,0.016010674,0.01400934,0.84,52.465,0.013742317,6.149933289
"frozenset({'HERB MARKER MINT', 'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER PARSLEY'}),0.016677785,0.016010674,0.01400934,0.84,52.465,0.013742317,6.149933289
"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.014676451,0.017344897,0.013342228,0.909090909,52.41258741,0.013087667,10.80920614
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.017344897,0.014676451,0.013342228,0.769230769,52.41258741,0.013087667,4.269735379
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.01400934,0.017344897,0.012675117,0.904761905,52.16300366,0.012432126,10.31787859
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.01400934,0.017344897,0.012675117,0.904761905,52.16300366,0.012432126,10.31787859
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.017344897,0.01400934,0.012675117,0.730769231,52.16300366,0.012432126,3.662251024
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.017344897,0.01400934,0.012675117,0.730769231,52.16300366,0.012432126,3.662251024
frozenset({'HERB MARKER CHIVES'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.015343562,0.016677785,0.013342228,0.869565217,52.13913043,0.013086332,7.538803647
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})","frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.015343562,0.016677785,0.013342228,0.869565217,52.13913043,0.013086332,7.538803647
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})","frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.015343562,0.016677785,0.013342228,0.869565217,52.13913043,0.013086332,7.538803647
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER CHIVES'}),0.016677785,0.015343562,0.013342228,0.8,52.13913043,0.013086332,4.923282188
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.016677785,0.015343562,0.013342228,0.8,52.13913043,0.013086332,4.923282188
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})","frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",0.016677785,0.015343562,0.013342228,0.8,52.13913043,0.013086332,4.923282188
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER PARSLEY'}),0.016010674,0.016010674,0.013342228,0.833333333,52.04861111,0.013085886,5.903935957
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.016010674,0.016010674,0.013342228,0.833333333,52.04861111,0.013085886,5.903935957
frozenset({'GREEN POLKADOT BOWL'}),frozenset({'BLUE POLKADOT BOWL'}),0.010006671,0.018012008,0.00933956,0.933333333,51.81728395,0.009159319,14.72981988
"frozenset({'CHILDS GARDEN TROWEL BLUE', 'CHILDS GARDEN FORK BLUE'})",frozenset({'CHILDS GARDEN TROWEL PINK'}),0.012675117,0.017344897,0.011340894,0.894736842,51.58502024,0.011121045,9.335223482
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER MINT'}),0.018012008,0.018679119,0.017344897,0.962962963,51.55291005,0.017008448,26.49566378
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER BASIL'}),0.018679119,0.018012008,0.017344897,0.928571429,51.55291005,0.017008448,13.74783189
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.017344897,0.018679119,0.016677785,0.961538462,51.47664835,0.016353798,25.5143429
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.018679119,0.017344897,0.016677785,0.892857143,51.47664835,0.016353798,9.171447632
"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.016677785,0.018679119,0.016010674,0.96,51.39428571,0.015699147,24.53302201
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018679119,0.016677785,0.016010674,0.857142857,51.39428571,0.015699147,6.883255504
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER MINT'}),0.016010674,0.018679119,0.015343562,0.958333333,51.30505952,0.015044497,23.55170113
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER MINT'}),0.016010674,0.018679119,0.015343562,0.958333333,51.30505952,0.015044497,23.55170113
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER PARSLEY'}),0.018679119,0.016010674,0.015343562,0.821428571,51.30505952,0.015044497,5.510340227
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",0.018679119,0.016010674,0.015343562,0.821428571,51.30505952,0.015044497,5.510340227
"frozenset({'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN FORK BLUE', 'CHILDS GARDEN TROWEL BLUE'})",frozenset({'CHILDS GARDEN TROWEL PINK'}),0.012008005,0.017344897,0.010673783,0.888888889,51.24786325,0.010465505,8.843895931
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.014676451,0.018679119,0.01400934,0.954545455,51.10227273,0.013735196,21.58905937
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",frozenset({'HERB MARKER MINT'}),0.014676451,0.018679119,0.01400934,0.954545455,51.10227273,0.013735196,21.58905937
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})",0.018679119,0.014676451,0.01400934,0.75,51.10227273,0.013735196,3.941294196
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.018679119,0.014676451,0.01400934,0.75,51.10227273,0.013735196,3.941294196
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER MINT'}),0.01400934,0.018679119,0.013342228,0.952380952,50.98639456,0.013080546,20.60773849
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME', 'HERB MARKER PARSLEY'})",0.018679119,0.01400934,0.013342228,0.714285714,50.98639456,0.013080546,3.450967312
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER BASIL'}),0.016010674,0.018012008,0.014676451,0.916666667,50.89197531,0.014388067,11.7838559
frozenset({'HERB MARKER PARSLEY'}),frozenset({'HERB MARKER ROSEMARY'}),0.016010674,0.018012008,0.014676451,0.916666667,50.89197531,0.014388067,11.7838559
frozenset({'HERB MARKER BASIL'}),frozenset({'HERB MARKER PARSLEY'}),0.018012008,0.016010674,0.014676451,0.814814815,50.89197531,0.014388067,5.313542362
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER PARSLEY'}),0.018012008,0.016010674,0.014676451,0.814814815,50.89197531,0.014388067,5.313542362
frozenset({'HERB MARKER CHIVES'}),frozenset({'HERB MARKER ROSEMARY'}),0.015343562,0.018012008,0.01400934,0.913043478,50.69082126,0.013732971,11.29286191
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",frozenset({'HERB MARKER ROSEMARY'}),0.015343562,0.018012008,0.01400934,0.913043478,50.69082126,0.013732971,11.29286191
"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.015343562,0.018012008,0.01400934,0.913043478,50.69082126,0.013732971,11.29286191
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER CHIVES'}),0.018012008,0.015343562,0.01400934,0.777777778,50.69082126,0.013732971,4.430953969
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES'})",0.018012008,0.015343562,0.01400934,0.777777778,50.69082126,0.013732971,4.430953969
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER PARSLEY'})",0.018012008,0.015343562,0.01400934,0.777777778,50.69082126,0.013732971,4.430953969
frozenset({'CHILDS GARDEN FORK BLUE'}),"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN TROWEL BLUE'})",0.01400934,0.016010674,0.011340894,0.80952381,50.56150794,0.011116595,5.165943963
"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN TROWEL BLUE'})",frozenset({'CHILDS GARDEN FORK BLUE'}),0.016010674,0.01400934,0.011340894,0.708333333,50.56150794,0.011116595,3.380539407
frozenset({'HERB MARKER PARSLEY'}),"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",0.016010674,0.017344897,0.01400934,0.875,50.44711538,0.013731636,7.861240827
"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER PARSLEY'}),0.017344897,0.016010674,0.01400934,0.807692308,50.44711538,0.013731636,5.116744496
"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN FORK PINK'})",frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.011340894,0.018679119,0.010673783,0.941176471,50.38655462,0.010461945,16.68245497
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.012675117,0.904761905,50.23104056,0.01242278,10.31087392
"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",frozenset({'HERB MARKER ROSEMARY'}),0.01400934,0.018012008,0.012675117,0.904761905,50.23104056,0.01242278,10.31087392
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.012675117,0.703703704,50.23104056,0.01242278,3.327718479
frozenset({'HERB MARKER ROSEMARY'}),"frozenset({'HERB MARKER MINT', 'HERB MARKER CHIVES', 'HERB MARKER PARSLEY'})",0.018012008,0.01400934,0.012675117,0.703703704,50.23104056,0.01242278,3.327718479
"frozenset({'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN FORK BLUE'})","frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN TROWEL BLUE'})",0.013342228,0.016010674,0.010673783,0.8,49.96666667,0.010460164,4.919946631
frozenset({'HERB MARKER ROSEMARY'}),frozenset({'HERB MARKER MINT'}),0.018012008,0.018679119,0.016677785,0.925925926,49.57010582,0.016341337,13.24783189
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER ROSEMARY'}),0.018679119,0.018012008,0.016677785,0.892857143,49.57010582,0.016341337,9.165221259
frozenset({'CHILDS GARDEN TROWEL PINK'}),frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.017344897,0.018679119,0.016010674,0.923076923,49.41758242,0.015686686,12.75717145
frozenset({'HERB MARKER THYME'}),frozenset({'HERB MARKER MINT'}),0.017344897,0.018679119,0.016010674,0.923076923,49.41758242,0.015686686,12.75717145
frozenset({'CHILDS GARDEN TROWEL BLUE'}),frozenset({'CHILDS GARDEN TROWEL PINK'}),0.018679119,0.017344897,0.016010674,0.857142857,49.41758242,0.015686686,6.878585724
frozenset({'HERB MARKER MINT'}),frozenset({'HERB MARKER THYME'}),0.018679119,0.017344897,0.016010674,0.857142857,49.41758242,0.015686686,6.878585724
"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER MINT'}),0.016677785,0.018679119,0.015343562,0.92,49.25285714,0.015032036,12.26651101
frozenset({'HERB MARKER MINT'}),"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY'})",0.018679119,0.016677785,0.015343562,0.821428571,49.25285714,0.015032036,5.506604403
frozenset({'REGENCY TEA PLATE PINK'}),frozenset({'REGENCY TEA PLATE ROSES'}),0.015343562,0.018679119,0.01400934,0.913043478,48.88043478,0.013722735,11.28519013
"frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE PINK'})",frozenset({'REGENCY TEA PLATE ROSES'}),0.015343562,0.018679119,0.01400934,0.913043478,48.88043478,0.013722735,11.28519013
frozenset({'BLUE OWL SOFT TOY'}),frozenset({'PINK OWL SOFT TOY'}),0.013342228,0.015343562,0.010006671,0.75,48.88043478,0.009801954,3.938625751
frozenset({'REGENCY TEA PLATE ROSES'}),frozenset({'REGENCY TEA PLATE PINK'}),0.018679119,0.015343562,0.01400934,0.75,48.88043478,0.013722735,3.938625751
frozenset({'REGENCY TEA PLATE ROSES'}),"frozenset({'REGENCY TEA PLATE GREEN', 'REGENCY TEA PLATE PINK'})",0.018679119,0.015343562,0.01400934,0.75,48.88043478,0.013722735,3.938625751
"frozenset({'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN TROWEL BLUE'})",frozenset({'CHILDS GARDEN TROWEL PINK'}),0.012675117,0.017344897,0.010673783,0.842105263,48.55060729,0.010453934,6.223482322
frozenset({'CHILDS GARDEN FORK BLUE'}),frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.01400934,0.018679119,0.012675117,0.904761905,48.43707483,0.012413435,10.30386925
"frozenset({'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN FORK BLUE'})",frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.013342228,0.018679119,0.012008005,0.9,48.18214286,0.011758784,9.813208806
"frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})","frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT RED CERAMIC DRAWER KNOB'})",0.013342228,0.014676451,0.00933956,0.7,47.69545455,0.009143743,3.28441183
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",0.011340894,0.017344897,0.00933956,0.823529412,47.47963801,0.009142853,5.568378919
frozenset({'REGENCY TEA PLATE GREEN'}),frozenset({'REGENCY TEA PLATE ROSES'}),0.017344897,0.018679119,0.015343562,0.884615385,47.35851648,0.015019575,8.504780965
frozenset({'REGENCY TEA PLATE ROSES'}),frozenset({'REGENCY TEA PLATE GREEN'}),0.018679119,0.017344897,0.015343562,0.821428571,47.35851648,0.015019575,5.502868579
frozenset({'CHILDS GARDEN FORK BLUE'}),frozenset({'CHILDS GARDEN TROWEL PINK'}),0.01400934,0.017344897,0.011340894,0.80952381,46.67216117,0.011097903,5.158939293
"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT RED CERAMIC DRAWER KNOB'})","frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",0.012008005,0.016677785,0.00933956,0.777777778,46.63555556,0.009139293,4.424949967
frozenset({'CHILDS GARDEN FORK PINK'}),frozenset({'CHILDS GARDEN TROWEL BLUE'}),0.014676451,0.018679119,0.012675117,0.863636364,46.23538961,0.012400974,7.196353124
"frozenset({'CHILDS GARDEN FORK PINK', 'CHILDS GARDEN FORK BLUE'})",frozenset({'CHILDS GARDEN TROWEL PINK'}),0.013342228,0.017344897,0.010673783,0.8,46.12307692,0.010442363,4.913275517
"frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES', 'SET/10 RED POLKADOT PARTY CANDLES'})",frozenset({'SET/10 PINK POLKADOT PARTY CANDLES'}),0.012675117,0.020680454,0.012008005,0.947368421,45.8098472,0.011745878,18.60707138
frozenset({'YELLOW COAT RACK PARIS FASHION'}),frozenset({'BLUE COAT RACK PARIS FASHION'}),0.011340894,0.018012008,0.00933956,0.823529412,45.7211329,0.009135287,5.564598621
"frozenset({'RED STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})","frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'WHITE SPOT RED CERAMIC DRAWER KNOB'})",0.013342228,0.015343562,0.00933956,0.7,45.62173913,0.009134842,3.282188125
frozenset({'BLUE POLKADOT PLATE'}),frozenset({'RED RETROSPOT PLATE'}),0.014676451,0.016010674,0.010673783,0.727272727,45.42424242,0.010438803,3.607960863
frozenset({'CHILDS GARDEN FORK PINK'}),"frozenset({'CHILDS GARDEN TROWEL PINK', 'CHILDS GARDEN TROWEL BLUE'})",0.014676451,0.016010674,0.010673783,0.727272727,45.42424242,0.010438803,3.607960863
frozenset({'PINK  POLKADOT CUP'}),frozenset({'BLUE POLKADOT CUP'}),0.01400934,0.016010674,0.010006671,0.714285714,44.61309524,0.009782372,3.443962642
frozenset({'CHILDS GARDEN FORK PINK'}),frozenset({'CHILDS GARDEN TROWEL PINK'}),0.014676451,0.017344897,0.011340894,0.772727273,44.5506993,0.011086332,4.323682455
frozenset({'SET/10 BLUE POLKADOT PARTY CANDLES'}),frozenset({'SET/10 PINK POLKADOT PARTY CANDLES'}),0.015343562,0.020680454,0.01400934,0.913043478,44.15007013,0.013692028,11.26217478
frozenset({'RECYCLED ACAPULCO MAT LAVENDER'}),frozenset({'RECYCLED ACAPULCO MAT TURQUOISE'}),0.011340894,0.021347565,0.010673783,0.941176471,44.08823529,0.010431682,16.63709139
"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.017344897,0.018012008,0.013342228,0.769230769,42.70655271,0.013029812,4.255281299
"frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.017344897,0.018012008,0.013342228,0.769230769,42.70655271,0.013029812,4.255281299
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE BATHROOM""})",0.018012008,0.017344897,0.013342228,0.740740741,42.70655271,0.013029812,3.790241113
"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE KITCHEN"", ""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.018012008,0.017344897,0.013342228,0.740740741,42.70655271,0.013029812,3.790241113
"frozenset({'BLUE STRIPE CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})",frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.010673783,0.022014676,0.010006671,0.9375,42.58522727,0.009771691,15.64776518
"frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB', 'WHITE SPOT BLUE CERAMIC DRAWER KNOB'})",frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB'}),0.010006671,0.022014676,0.00933956,0.933333333,42.3959596,0.009119266,14.66977985
"frozenset({'BLUE SPOT CERAMIC DRAWER KNOB', 'BLUE STRIPE CERAMIC DRAWER KNOB'})","frozenset({'RED SPOT CERAMIC DRAWER KNOB', 'RED STRIPE CERAMIC DRAWER KNOB'})",0.013342228,0.016677785,0.00933956,0.7,41.972,0.009117041,3.277740716
frozenset({'RECYCLED ACAPULCO MAT BLUE'}),frozenset({'RECYCLED ACAPULCO MAT GREEN'}),0.012008005,0.018679119,0.00933956,0.777777778,41.63888889,0.009115261,4.415943963
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.018012008,0.018012008,0.013342228,0.740740741,41.12482853,0.013017796,3.787667969
"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM"", ""POPPY'S PLAYHOUSE BEDROOM""})",0.018012008,0.018012008,0.013342228,0.740740741,41.12482853,0.013017796,3.787667969
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG RED RETROSPOT'})","frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",0.012675117,0.018012008,0.00933956,0.736842105,40.90838207,0.009111255,3.73155437
"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER PLATES'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.012008005,0.024683122,0.012008005,1,40.51351351,0.01171161,inf
