,CustomerID,Monetory,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetoryCluster,RFMCombined
2869,17191.0,1274.25,3,18,4,2,2,422
2870,17193.0,1674.46,9,25,4,4,2,442
2871,17197.0,1013.01,1,19,4,1,2,412
2872,17198.0,170.55999999999997,1,13,4,1,1,411
2873,17201.0,342.63,1,43,3,1,1,311
2874,17203.0,3563.85,6,25,4,3,3,433
2875,17204.0,305.54999999999995,3,159,1,2,1,121
2876,17205.0,384.08,1,43,3,1,1,311
2877,17206.0,204.24,1,43,3,1,1,311
2878,17211.0,1063.28,3,16,4,2,2,422
2879,17213.0,1844.2800000000002,4,30,4,2,2,422
2880,17214.0,370.4500000000001,3,50,3,2,1,321
2881,17218.0,903.45,4,1,4,2,2,422
2882,17219.0,114.23,1,21,4,1,1,411
2883,17220.0,1733.47,9,14,4,4,2,442
2884,17221.0,132.28,1,26,4,1,1,411
2885,17222.0,354.15,1,55,3,1,1,311
2886,17227.0,573.1700000000001,4,8,4,2,1,421
2887,17228.0,1218.5099999999998,4,5,4,2,2,422
2888,17229.0,318.76,2,86,2,1,1,211
2889,17231.0,1803.66,8,2,4,4,2,442
2890,17232.0,208.04000000000005,1,4,4,1,1,411
2891,17233.0,190.88,1,25,4,1,1,411
2892,17234.0,149.89,1,172,1,1,1,111
2893,17235.0,208.15999999999997,1,15,4,1,1,411
2894,17236.0,352.30999999999995,2,2,4,1,1,411
2895,17237.0,314.69,2,1,4,1,1,411
2896,17238.0,1740.5800000000004,7,7,4,3,2,432
2897,17242.0,1135.04,2,98,2,1,2,212
2899,17244.0,954.8999999999997,1,43,3,1,2,312
2900,17247.0,282.18999999999994,1,5,4,1,1,411
2901,17248.0,318.65000000000003,1,110,2,1,1,211
2902,17252.0,353.8599999999999,2,106,2,1,1,211
2903,17253.0,178.26,1,8,4,1,1,411
2904,17254.0,170.31000000000006,1,5,4,1,1,411
2905,17255.0,185.95000000000002,1,30,4,1,1,411
2906,17256.0,112.10000000000001,1,97,2,1,1,211
2907,17259.0,221.73000000000005,1,138,1,1,1,111
2908,17262.0,298.0,1,42,3,1,1,311
2909,17265.0,562.8999999999999,2,128,1,1,1,111
2910,17266.0,113.06,1,137,1,1,1,111
2911,17267.0,317.61999999999995,2,117,2,1,1,211
2912,17268.0,487.15999999999997,2,97,2,1,1,211
2913,17272.0,739.1899999999999,2,32,3,1,1,311
2914,17274.0,111.98000000000002,1,25,4,1,1,411
2915,17279.0,187.82999999999998,1,47,3,1,1,311
2916,17282.0,961.56,2,120,2,1,2,212
2917,17284.0,713.2299999999998,5,50,3,3,1,331
2918,17286.0,153.92000000000004,1,11,4,1,1,411
2919,17287.0,563.77,3,16,4,2,1,421
2920,17288.0,756.03,2,-1,4,1,1,411
2921,17289.0,936.16,4,21,4,2,2,422
2922,17290.0,353.03,1,6,4,1,1,411
2923,17293.0,1211.6299999999999,6,20,4,3,2,432
2924,17295.0,556.9499999999999,3,18,4,2,1,421
2925,17297.0,131.78000000000006,1,7,4,1,1,411
2926,17298.0,498.4200000000001,2,91,2,1,1,211
2927,17299.0,669.11,4,1,4,2,1,421
2928,17301.0,197.6300000000001,1,11,4,1,1,411
2929,17302.0,816.8100000000001,4,4,4,2,2,422
2931,17309.0,82.75,1,85,2,1,1,211
2932,17311.0,828.3899999999999,1,68,3,1,2,312
2933,17312.0,644.3,3,128,1,2,1,121
2934,17313.0,2288.1299999999997,2,7,4,1,3,413
2935,17314.0,1738.2099999999996,6,14,4,3,2,432
2937,17317.0,2524.02,5,36,3,3,3,333
2938,17320.0,290.5200000000001,1,90,2,1,1,211
2939,17321.0,659.6099999999999,1,57,3,1,1,311
2940,17323.0,616.6700000000001,6,5,4,3,1,431
2941,17324.0,288.00000000000006,2,7,4,1,1,411
2942,17329.0,279.75000000000006,1,4,4,1,1,411
2943,17330.0,363.9,2,12,4,1,1,411
2944,17331.0,175.2,1,113,2,1,1,211
2945,17333.0,494.24999999999994,1,75,2,1,1,211
2946,17337.0,24.000000000000004,2,141,1,1,1,111
2947,17338.0,2968.93,5,7,4,3,3,433
2948,17339.0,183.36,1,84,2,1,1,211
2949,17340.0,6355.489999999999,11,-1,4,4,4,444
2950,17341.0,267.76,2,146,1,1,1,111
2951,17344.0,160.56999999999994,1,36,3,1,1,311
2952,17345.0,409.40999999999997,3,5,4,2,1,421
2953,17346.0,1675.35,10,1,4,4,2,442
2954,17347.0,228.96,1,76,2,1,1,211
2955,17348.0,999.37,4,4,4,2,2,422
2956,17349.0,110.75,1,169,1,1,1,111
2957,17350.0,861.2099999999999,3,35,3,2,2,322
2958,17351.0,388.54999999999995,2,26,4,1,1,411
2959,17353.0,1740.0,2,119,2,1,2,212
2961,17357.0,388.1399999999999,2,14,4,1,1,411
2962,17359.0,127.85999999999999,1,1,4,1,1,411
2963,17360.0,585.7900000000001,3,7,4,2,1,421
2964,17361.0,443.20000000000005,2,39,3,1,1,311
2965,17364.0,1686.8200000000002,3,5,4,2,2,422
2966,17365.0,2904.37,4,2,4,2,3,423
2967,17368.0,1023.75,5,13,4,3,2,432
2968,17370.0,446.17999999999995,4,62,3,2,1,321
2969,17371.0,326.26,2,7,4,1,1,411
2970,17372.0,597.3800000000001,4,30,4,2,1,421
2971,17373.0,501.66999999999996,3,30,4,2,1,421
2973,17376.0,97.35,1,60,3,1,1,311
2975,17379.0,404.66,1,1,4,1,1,411
2977,17382.0,65.4,1,55,3,1,1,311
2978,17384.0,108.75,1,9,4,1,1,411
2979,17385.0,261.11000000000007,1,4,4,1,1,411
2980,17386.0,1697.3400000000001,5,89,2,3,2,232
2981,17387.0,784.1100000000001,2,9,4,1,1,411
2982,17388.0,496.36000000000007,2,67,3,1,1,311
2984,17391.0,508.8,2,153,1,1,1,111
2985,17396.0,6933.3,7,29,4,3,4,434
2986,17397.0,696.4099999999999,2,12,4,1,1,411
2987,17398.0,124.93,1,104,2,1,1,211
2988,17400.0,817.4399999999995,1,116,2,1,2,212
2989,17402.0,1562.68,8,20,4,4,2,442
2990,17403.0,281.62000000000006,1,26,4,1,1,411
2992,17405.0,818.8200000000002,4,54,3,2,2,322
2993,17408.0,32.65,1,153,1,1,1,111
2994,17409.0,511.30000000000007,1,174,1,1,1,111
2995,17410.0,912.32,4,6,4,2,2,422
2996,17411.0,493.36,2,2,4,1,1,411
2997,17412.0,361.84000000000003,2,13,4,1,1,411
2998,17414.0,778.0,2,33,3,1,1,311
2999,17415.0,507.8399999999999,1,69,3,1,1,311
3000,17416.0,3435.3300000000004,5,19,4,3,3,433
3001,17418.0,296.07,1,32,3,1,1,311
3002,17419.0,2165.9199999999996,6,1,4,3,3,433
3003,17420.0,467.98,2,40,3,1,1,311
3004,17422.0,1300.21,6,6,4,3,2,432
3005,17423.0,231.49000000000007,2,35,3,1,1,311
3006,17425.0,759.1699999999995,2,9,4,1,1,411
3007,17426.0,3086.709999999999,3,81,2,2,3,223
3008,17427.0,100.8,1,61,3,1,1,311
3010,17429.0,325.26,3,110,2,2,1,221
3011,17430.0,153.16,1,22,4,1,1,411
3012,17432.0,365.76,2,8,4,1,1,411
3013,17433.0,303.16,1,78,2,1,1,211
3014,17434.0,2012.08,8,-1,4,4,3,443
3015,17440.0,53.65,2,137,1,1,1,111
3016,17442.0,1425.03,6,19,4,3,2,432
3017,17444.0,2940.04,3,137,1,2,3,123
3018,17446.0,52.800000000000004,1,166,1,1,1,111
3019,17447.0,541.53,2,30,4,1,1,411
3021,17449.0,756.48,4,35,3,2,1,321
3023,17451.0,1354.7699999999998,9,-1,4,4,2,442
3024,17453.0,486.71999999999997,2,7,4,1,1,411
3025,17457.0,340.06,1,116,2,1,1,211
3026,17458.0,316.49999999999994,1,5,4,1,1,411
3027,17459.0,657.3,2,33,3,1,1,311
3029,17461.0,757.4599999999998,3,12,4,2,1,421
3030,17462.0,199.53000000000003,2,41,3,1,1,311
3031,17463.0,937.5999999999999,4,6,4,2,2,422
3032,17464.0,289.96000000000004,1,148,1,1,1,111
3033,17466.0,763.28,2,0,4,1,1,411
3034,17468.0,137.0,2,0,4,1,1,411
3035,17469.0,1537.7,5,6,4,3,2,432
3036,17470.0,501.9599999999999,2,34,3,1,1,311
3037,17472.0,259.27,1,181,1,1,1,111
3038,17475.0,194.36999999999995,1,69,3,1,1,311
3039,17480.0,506.51,2,63,3,1,1,311
3040,17481.0,1076.94,4,5,4,2,2,422
3041,17483.0,414.04,3,55,3,2,1,321
3042,17489.0,168.08,1,48,3,1,1,311
3043,17490.0,1279.34,6,54,3,3,2,332
3044,17491.0,1909.16,7,4,4,3,3,433
3045,17495.0,342.59000000000003,1,28,4,1,1,411
3046,17498.0,272.21999999999997,1,65,3,1,1,311
3047,17500.0,1138.0,3,7,4,2,2,422
3048,17502.0,689.1000000000001,4,-1,4,2,1,421
3049,17503.0,340.43,1,28,4,1,1,411
3050,17505.0,658.8500000000001,1,151,1,1,1,111
3051,17506.0,294.28999999999996,2,60,3,1,1,311
3052,17509.0,6100.740000000002,11,47,3,4,4,344
3053,17510.0,308.48,1,14,4,1,1,411
3055,17512.0,1622.5699999999997,4,18,4,2,2,422
3056,17513.0,513.2,1,62,3,1,1,311
3057,17514.0,208.65,1,118,2,1,1,211
3058,17515.0,67.64999999999999,1,21,4,1,1,411
3059,17516.0,312.87,2,5,4,1,1,411
3060,17519.0,888.42,3,7,4,2,2,422
3061,17520.0,546.8100000000001,1,43,3,1,1,311
3062,17521.0,562.4,3,14,4,2,1,421
3063,17522.0,663.83,2,128,1,1,1,111
3064,17523.0,652.74,4,1,4,2,1,421
3065,17527.0,637.3100000000001,4,43,3,2,1,321
3066,17528.0,3358.0,9,-1,4,4,3,443
3067,17530.0,801.3299999999999,3,6,4,2,2,422
3068,17531.0,293.45000000000005,2,110,2,1,1,211
3069,17534.0,223.36,1,43,3,1,1,311
3070,17536.0,76.5,1,167,1,1,1,111
3071,17537.0,266.92,1,19,4,1,1,411
3072,17538.0,98.42000000000002,1,15,4,1,1,411
3073,17540.0,310.1,1,14,4,1,1,411
3074,17545.0,645.9599999999998,3,33,3,2,1,321
3075,17549.0,148.85999999999999,2,13,4,1,1,411
3076,17552.0,611.44,4,32,3,2,1,321
3078,17554.0,1714.1499999999999,4,6,4,2,2,422
3079,17555.0,287.81,1,9,4,1,1,411
3080,17557.0,541.46,3,4,4,2,1,421
3081,17560.0,368.9,2,84,2,1,1,211
3082,17561.0,167.61999999999998,1,9,4,1,1,411
3083,17562.0,1107.3799999999999,8,4,4,4,2,442
3084,17564.0,454.01000000000005,3,14,4,2,1,421
3085,17566.0,414.26,1,15,4,1,1,411
3086,17567.0,1730.4900000000002,4,47,3,2,2,322
3087,17571.0,1138.5600000000004,2,40,3,1,2,312
3088,17572.0,74.55,2,61,3,1,1,311
3089,17573.0,362.9,4,19,4,2,1,421
3090,17576.0,1787.65,9,28,4,4,2,442
3092,17579.0,262.16,3,110,2,2,1,221
3094,17584.0,734.4499999999999,2,0,4,1,1,411
3095,17585.0,611.54,2,99,2,1,1,211
3096,17588.0,843.0,2,90,2,1,2,212
3097,17589.0,1813.4000000000003,3,50,3,2,2,322
3098,17590.0,1158.2899999999995,2,7,4,1,2,412
3099,17591.0,576.4000000000001,2,63,3,1,1,311
3100,17593.0,2570.46,4,81,2,2,3,223
3101,17594.0,678.1800000000001,1,75,2,1,1,211
3102,17595.0,388.78999999999996,2,2,4,1,1,411
3103,17596.0,2081.02,5,13,4,3,3,433
3104,17600.0,161.67000000000002,1,7,4,1,1,411
3105,17602.0,3195.029999999999,6,13,4,3,3,433
3107,17608.0,193.42000000000007,2,23,4,1,1,411
3108,17609.0,574.53,3,30,4,2,1,421
3109,17611.0,1625.6300000000003,10,20,4,4,2,442
3110,17612.0,1360.1399999999999,6,43,3,3,2,332
3111,17613.0,1990.31,9,12,4,4,3,443
3112,17614.0,390.0699999999999,1,47,3,1,1,311
3113,17615.0,57.3,1,120,2,1,1,211
3114,17616.0,163.2,1,163,1,1,1,111
3115,17620.0,81.44,1,49,3,1,1,311
3116,17621.0,434.32000000000005,2,11,4,1,1,411
3117,17623.0,527.05,1,22,4,1,1,411
3118,17624.0,443.18000000000006,1,4,4,1,1,411
3119,17625.0,1497.3199999999997,3,8,4,2,2,422
3120,17628.0,75.75000000000001,1,71,3,1,1,311
3121,17629.0,868.48,4,8,4,2,2,422
3122,17630.0,168.10000000000002,1,159,1,1,1,111
3123,17631.0,113.95,1,127,1,1,1,111
3124,17633.0,1309.8400000000001,5,21,4,3,2,432
3125,17634.0,547.3,4,26,4,2,1,421
3126,17636.0,285.56,1,9,4,1,1,411
3127,17637.0,547.0599999999998,2,21,4,1,1,411
3128,17640.0,621.6600000000001,1,76,2,1,1,211
3129,17642.0,712.2900000000001,2,109,2,1,1,211
3130,17644.0,1589.5,10,26,4,4,2,442
3131,17647.0,133.06,1,55,3,1,1,311
3132,17648.0,682.16,2,50,3,1,1,311
3133,17649.0,861.74,2,124,2,1,2,212
3134,17650.0,166.07999999999998,1,11,4,1,1,411
3137,17653.0,1175.88,5,19,4,3,2,432
3138,17655.0,1036.2400000000002,3,0,4,2,2,422
3139,17656.0,1674.69,5,63,3,3,2,332
3140,17658.0,168.28,2,0,4,1,1,411
3141,17659.0,1898.6200000000003,9,7,4,4,3,443
3142,17660.0,196.0,1,131,1,1,1,111
3143,17663.0,1005.4099999999999,5,15,4,3,2,432
3144,17664.0,278.45,1,8,4,1,1,411
3145,17666.0,409.0799999999999,1,55,3,1,1,311
3146,17667.0,698.8400000000001,2,56,3,1,1,311
3147,17668.0,161.84999999999997,1,28,4,1,1,411
3148,17669.0,1795.7199999999998,4,32,3,2,2,322
3149,17671.0,601.9,3,5,4,2,1,421
3150,17672.0,1954.2800000000004,2,33,3,1,3,313
3151,17673.0,736.59,3,56,3,2,1,321
3152,17674.0,250.38000000000002,1,64,3,1,1,311
3154,17676.0,734.97,5,48,3,3,1,331
3156,17679.0,1992.1100000000006,2,42,3,1,3,313
3157,17680.0,184.39999999999998,1,13,4,1,1,411
3158,17682.0,1351.92,4,0,4,2,2,422
3159,17684.0,239.41,1,33,3,1,1,311
3160,17685.0,1678.8100000000004,2,6,4,1,2,412
3161,17686.0,2073.3400000000006,2,70,3,1,3,313
3162,17690.0,2616.15,8,20,4,4,3,443
3163,17692.0,117.47999999999999,1,117,2,1,1,211
3164,17693.0,187.02,3,126,1,2,1,121
3165,17694.0,283.12000000000006,1,131,1,1,1,111
3166,17695.0,765.3399999999999,2,121,2,1,1,211
3167,17696.0,1712.16,10,28,4,4,2,442
3168,17700.0,1409.0699999999997,2,6,4,1,2,412
3169,17702.0,1368.0699999999997,4,20,4,2,2,422
3170,17703.0,798.74,3,25,4,2,2,422
3171,17704.0,497.9,1,158,1,1,1,111
3172,17705.0,1205.82,6,20,4,3,2,432
3174,17707.0,68.7,1,175,1,1,1,111
3175,17708.0,156.48,1,177,1,1,1,111
3176,17709.0,137.45,1,159,1,1,1,111
3177,17711.0,164.57000000000002,1,0,4,1,1,411
3178,17712.0,522.91,1,34,3,1,1,311
3179,17716.0,4054.1700000000005,10,12,4,4,4,444
3181,17720.0,663.56,2,16,4,1,1,411
3182,17722.0,680.4599999999998,2,86,2,1,1,211
3183,17723.0,2529.6000000000004,4,117,2,2,3,223
3184,17724.0,995.6500000000001,4,47,3,2,2,322
3185,17725.0,2154.5,8,6,4,4,3,443
3186,17727.0,1042.55,2,-1,4,1,2,412
3187,17728.0,1927.8300000000015,4,11,4,2,3,423
3188,17730.0,3186.9900000000002,9,15,4,4,3,443
3189,17731.0,878.2,5,69,3,3,2,332
3190,17733.0,475.24,1,28,4,1,1,411
3191,17734.0,587.65,2,43,3,1,1,311
3193,17736.0,337.4899999999999,4,-1,4,2,1,421
3194,17737.0,168.24,2,-1,4,1,1,411
3195,17738.0,1083.4299999999998,4,9,4,2,2,422
3196,17739.0,1715.28,5,1,4,3,2,432
3197,17742.0,52.54,1,103,2,1,1,211
3198,17744.0,303.06000000000006,1,15,4,1,1,411
3199,17747.0,64.65,2,90,2,1,1,211
3200,17749.0,305.51,1,168,1,1,1,111
3201,17750.0,1684.25,8,26,4,4,2,442
3202,17754.0,1307.03,3,27,4,2,2,422
3204,17758.0,2401.87,5,9,4,3,3,433
3205,17759.0,834.9899999999999,3,7,4,2,2,422
3206,17760.0,115.05000000000001,1,11,4,1,1,411
3207,17761.0,712.78,1,22,4,1,1,411
3208,17764.0,556.8499999999999,1,40,3,1,1,311
3209,17765.0,109.33000000000001,1,148,1,1,1,111
3210,17767.0,271.20000000000005,1,5,4,1,1,411
3211,17768.0,1411.3300000000002,2,23,4,1,2,412
3212,17769.0,3075.87,10,2,4,4,3,443
3213,17771.0,130.01,1,46,3,1,1,311
3214,17772.0,182.77000000000004,2,0,4,1,1,411
3215,17774.0,620.47,3,86,2,2,1,221
3216,17777.0,665.8600000000001,3,14,4,2,1,421
3217,17779.0,642.17,5,11,4,3,1,431
3218,17781.0,86.02,1,149,1,1,1,111
3219,17783.0,171.06000000000006,1,62,3,1,1,311
3220,17785.0,131.94000000000003,1,43,3,1,1,311
3221,17786.0,163.88999999999996,1,75,2,1,1,211
3222,17787.0,149.02,1,142,1,1,1,111
3223,17788.0,1117.9,2,63,3,1,2,312
3224,17790.0,1068.54,5,16,4,3,2,432
3225,17791.0,106.1,1,19,4,1,1,411
3226,17793.0,323.03999999999996,1,15,4,1,1,411
3227,17795.0,187.14000000000007,1,169,1,1,1,111
3228,17796.0,75.9,1,30,4,1,1,411
3229,17797.0,780.4300000000001,3,12,4,2,1,421
3230,17799.0,1667.6000000000001,4,12,4,2,2,422
3231,17800.0,844.1600000000001,6,27,4,3,2,432
3232,17802.0,1151.6400000000006,3,72,3,2,2,322
3233,17805.0,512.31,1,63,3,1,1,311
3234,17806.0,546.0399999999998,1,1,4,1,1,411
3235,17809.0,1976.9199999999996,9,6,4,4,3,443
3237,17812.0,514.6099999999999,3,2,4,2,1,421
3238,17813.0,1714.6,7,4,4,3,2,432
3239,17816.0,15.250000000000002,2,26,4,1,1,411
3240,17819.0,835.85,2,61,3,1,2,312
3242,17824.0,298.4,1,41,3,1,1,311
3243,17828.0,1630.7800000000002,8,6,4,4,2,442
3244,17831.0,35.400000000000006,1,23,4,1,1,411
3245,17832.0,155.3700000000001,1,39,3,1,1,311
3246,17835.0,236.5,2,-1,4,1,1,411
3247,17836.0,110.21,1,37,3,1,1,311
3248,17837.0,1560.53,10,32,3,4,2,342
3249,17838.0,625.0,3,16,4,2,1,421
3250,17839.0,338.80000000000007,1,32,3,1,1,311
3252,17844.0,51.56,1,96,2,1,1,211
3254,17848.0,512.8299999999999,5,71,3,3,1,331
3255,17852.0,114.34,2,1,4,1,1,411
3256,17854.0,199.5,1,175,1,1,1,111
3258,17858.0,1772.1399999999999,5,43,3,3,2,332
3259,17861.0,1162.6400000000003,6,14,4,3,2,432
3260,17863.0,1788.1,3,49,3,2,2,322
3261,17864.0,389.09000000000003,2,2,4,1,1,411
3263,17866.0,325.7,2,132,1,1,1,111
3264,17867.0,31.449999999999932,5,20,4,3,1,431
3265,17869.0,117.22000000000001,2,97,2,1,1,211
3266,17870.0,1298.0900000000001,11,4,4,4,2,442
3267,17873.0,668.1800000000001,2,70,3,1,1,311
3268,17874.0,122.75999999999999,1,175,1,1,1,111
3269,17877.0,237.61,1,160,1,1,1,111
3270,17878.0,379.45000000000005,1,33,3,1,1,311
3271,17879.0,178.51999999999998,1,163,1,1,1,111
3272,17883.0,367.54999999999995,2,4,4,1,1,411
3273,17885.0,190.18999999999997,1,2,4,1,1,411
3274,17886.0,503.35,1,21,4,1,1,411
3275,17887.0,111.35,1,119,2,1,1,211
3276,17888.0,347.0,7,8,4,3,1,431
3277,17891.0,203.85999999999993,1,152,1,1,1,111
3278,17892.0,244.10000000000002,3,46,3,2,1,321
3279,17894.0,251.96000000000004,2,61,3,1,1,311
3280,17895.0,97.99999999999997,1,34,3,1,1,311
3281,17896.0,256.32,1,13,4,1,1,411
3282,17897.0,131.98000000000005,1,162,1,1,1,111
3283,17898.0,52.21999999999999,1,75,2,1,1,211
3284,17899.0,155.79999999999998,1,149,1,1,1,111
3285,17900.0,14.999999999999993,4,154,1,2,1,121
3286,17901.0,110.38000000000001,1,19,4,1,1,411
3287,17904.0,178.91999999999993,2,11,4,1,1,411
3288,17905.0,406.09000000000003,2,61,3,1,1,311
3289,17911.0,366.23,1,-1,4,1,1,411
3290,17913.0,193.54999999999995,1,48,3,1,1,311
3291,17917.0,110.82,1,35,3,1,1,311
3293,17920.0,2139.4399999999996,10,1,4,4,3,443
3294,17921.0,545.9499999999998,3,54,3,2,1,321
3295,17924.0,2446.1499999999996,7,1,4,3,3,433
3296,17926.0,185.56,1,123,2,1,1,211
3297,17928.0,134.28,1,35,3,1,1,311
3298,17929.0,399.5,3,1,4,2,1,421
3299,17930.0,1349.8799999999999,4,25,4,2,2,422
3300,17931.0,111.16000000000003,1,124,2,1,1,211
3301,17932.0,742.5600000000001,2,19,4,1,1,411
3302,17934.0,704.25,2,41,3,1,1,311
3303,17935.0,145.79,2,128,1,1,1,111
3304,17937.0,613.44,2,21,4,1,1,411
3305,17939.0,99.14000000000003,1,149,1,1,1,111
3306,17940.0,644.5,5,39,3,3,1,331
3307,17941.0,304.56,1,120,2,1,1,211
3308,17947.0,176.68,1,27,4,1,1,411
3309,17948.0,358.56000000000006,1,137,1,1,1,111
3311,17950.0,219.03,1,62,3,1,1,311
3312,17951.0,599.0400000000001,1,29,4,1,1,411
3313,17954.0,858.4599999999999,4,58,3,2,2,322
3314,17957.0,111.67999999999998,1,56,3,1,1,311
3315,17958.0,508.4599999999999,1,106,2,1,1,211
3316,17960.0,73.78,1,161,1,1,1,111
3318,17962.0,102.82999999999998,1,132,1,1,1,111
3319,17964.0,209.94000000000003,1,21,4,1,1,411
3320,17965.0,1292.5399999999997,8,27,4,4,2,442
3321,17966.0,951.43,4,27,4,2,2,422
3322,17969.0,103.0,1,156,1,1,1,111
3323,17973.0,337.04,1,41,3,1,1,311
3324,17974.0,568.02,2,14,4,1,1,411
3325,17975.0,1707.69,6,5,4,3,2,432
3326,17977.0,288.14,1,19,4,1,1,411
3327,17979.0,516.04,2,25,4,1,1,411
3328,17980.0,248.7,1,155,1,1,1,111
3329,17984.0,152.68000000000006,1,135,1,1,1,111
3330,17985.0,634.9499999999999,1,12,4,1,1,411
3331,17986.0,20.8,1,46,3,1,1,311
3332,17987.0,198.57,1,175,1,1,1,111
3333,17988.0,126.18,7,1,4,3,1,431
3334,17994.0,324.3399999999999,3,111,2,2,1,221
3335,17997.0,1511.3,12,64,3,4,2,342
3336,17999.0,191.71999999999997,1,27,4,1,1,411
3337,18001.0,417.23,2,2,4,1,1,411
3338,18005.0,139.97,1,37,3,1,1,311
3339,18006.0,444.68,1,13,4,1,1,411
3340,18008.0,50.78,2,60,3,1,1,311
3341,18013.0,187.29000000000005,2,145,1,1,1,111
3342,18014.0,166.42000000000002,1,18,4,1,1,411
3343,18016.0,1158.81,3,22,4,2,2,422
3344,18017.0,358.0,2,71,3,1,1,311
3345,18018.0,84.68999999999998,1,98,2,1,1,211
3346,18019.0,38.45,1,41,3,1,1,311
3347,18022.0,668.1100000000002,1,25,4,1,1,411
3348,18024.0,236.78000000000003,3,142,1,2,1,121
3349,18027.0,115.30999999999999,1,88,2,1,1,211
3350,18030.0,111.14999999999999,2,32,3,1,1,311
3351,18033.0,97.97000000000004,1,55,3,1,1,311
3352,18034.0,422.87999999999994,2,11,4,1,1,411
3353,18035.0,730.3999999999999,3,25,4,2,1,421
3354,18036.0,294.82000000000005,2,22,4,1,1,411
3355,18037.0,9.2,1,144,1,1,1,111
3356,18040.0,118.2,1,9,4,1,1,411
3357,18041.0,1552.38,8,1,4,4,2,442
3358,18042.0,165.04999999999998,1,43,3,1,1,311
3359,18043.0,107.70000000000002,1,14,4,1,1,411
3360,18044.0,991.54,4,25,4,2,2,422
3361,18045.0,189.39999999999995,1,35,3,1,1,311
3362,18053.0,297.07000000000005,2,56,3,1,1,311
3363,18055.0,2557.890000000001,3,29,4,2,3,423
3364,18058.0,170.16,1,-1,4,1,1,411
3365,18059.0,296.71000000000004,4,-1,4,2,1,421
3366,18061.0,928.79,5,11,4,3,2,432
3367,18062.0,234.6,1,163,1,1,1,111
3368,18064.0,406.0,1,123,2,1,1,211
3369,18065.0,801.46,5,76,2,3,2,232
3370,18066.0,318.0,1,65,3,1,1,311
3371,18067.0,396.3300000000001,1,30,4,1,1,411
3372,18069.0,1337.21,4,16,4,2,2,422
3374,18073.0,3623.36,11,104,2,4,3,243
3375,18075.0,1322.75,5,13,4,3,2,432
3376,18077.0,1498.29,6,23,4,3,2,432
3377,18079.0,2039.1400000000008,3,35,3,2,3,323
3378,18080.0,390.0,1,8,4,1,1,411
3379,18081.0,343.45000000000005,3,26,4,2,1,421
3380,18082.0,703.3699999999997,1,15,4,1,1,411
3381,18084.0,90.47999999999999,1,6,4,1,1,411
3382,18087.0,608.0,2,88,2,1,1,211
3383,18088.0,167.66999999999996,1,51,3,1,1,311
3384,18092.0,4507.68,6,19,4,3,4,434
3385,18093.0,989.0000000000001,2,83,2,1,2,212
3386,18094.0,1240.1,4,71,3,2,2,322
3387,18096.0,911.1499999999994,3,1,4,2,2,422
3388,18097.0,549.89,3,90,2,2,1,221
3389,18099.0,168.31000000000003,1,117,2,1,1,211
3390,18101.0,223.64999999999998,2,1,4,1,1,411
3392,18104.0,754.6400000000002,1,27,4,1,1,411
3393,18105.0,113.48000000000002,1,27,4,1,1,411
3395,18110.0,206.05,2,9,4,1,1,411
3396,18112.0,352.69,2,2,4,1,1,411
3397,18116.0,163.56000000000003,1,57,3,1,1,311
3398,18117.0,320.71999999999997,1,15,4,1,1,411
3400,18121.0,673.1000000000001,2,139,1,1,1,111
3401,18122.0,1384.4499999999998,5,12,4,3,2,432
3402,18123.0,589.4399999999999,2,14,4,1,1,411
3403,18125.0,197.85,1,19,4,1,1,411
3404,18126.0,206.83000000000007,1,50,3,1,1,311
3405,18127.0,348.73,3,9,4,2,1,421
3406,18130.0,1059.3899999999999,3,5,4,2,2,422
3407,18135.0,681.9100000000001,5,19,4,3,1,431
3408,18136.0,183.48000000000002,1,53,3,1,1,311
3410,18142.0,734.52,2,141,1,1,1,111
3411,18143.0,1000.1599999999999,2,106,2,1,2,212
3412,18144.0,1051.1,4,20,4,2,2,422
3413,18145.0,1837.77,2,2,4,1,2,412
3414,18146.0,83.70000000000002,1,130,1,1,1,111
3415,18147.0,179.34,2,35,3,1,1,311
3416,18149.0,62.400000000000006,1,40,3,1,1,311
3417,18150.0,339.0,2,22,4,1,1,411
3418,18151.0,340.79999999999995,1,124,2,1,1,211
3419,18154.0,220.49,1,33,3,1,1,311
3420,18155.0,233.89,3,65,3,2,1,321
3421,18156.0,528.7099999999998,1,2,4,1,1,411
3422,18158.0,451.7500000000001,3,-1,4,2,1,421
3423,18160.0,319.51000000000005,1,47,3,1,1,311
3424,18161.0,1066.47,4,0,4,2,2,422
3425,18164.0,394.70000000000005,2,21,4,1,1,411
3426,18165.0,302.46000000000004,1,167,1,1,1,111
3427,18167.0,1365.71,5,13,4,3,2,432
3428,18168.0,115.15000000000002,1,166,1,1,1,111
3429,18169.0,202.65000000000003,1,50,3,1,1,311
3430,18170.0,676.0999999999999,2,23,4,1,1,411
3431,18171.0,761.77,4,48,3,2,1,321
3433,18173.0,378.0,1,76,2,1,1,211
3434,18177.0,627.77,2,21,4,1,1,411
3435,18178.0,480.9700000000002,2,103,2,1,1,211
3436,18179.0,690.01,2,-1,4,1,1,411
3437,18180.0,1533.02,5,49,3,3,2,332
3438,18181.0,382.79999999999995,1,14,4,1,1,411
3439,18184.0,49.8,1,5,4,1,1,411
